scope,repo,path,line,action,token,replacement,reference_class,reason,excerpt,replacement_preview
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/bcf-evidence-schema/bcf-evidence-schema-phase-a4-apply.mjs,6,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* Phase A4 DBCP : bc-docs-v3/docs/implementation/bcf-evidence-schema-phase-a4-dbcp.md,* Phase A4 DBCP : bc-docs/docs/implementation/bcf-evidence-schema-phase-a4-dbcp.md
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/bcf-evidence-schema/bcf-evidence-schema-phase-a4-apply.mjs,7,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* (merged at bc-docs-v3 main dbc0378 / PR #19),* (merged at bc-docs main dbc0378 / PR #19)
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/bcf-evidence-schema/bcf-evidence-schema-phase-a4-apply.mjs,411,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,"`**Authority:** bc-docs-v3 main dbc0378 (PR #19); D1=F4 / D5=C2 / D10=14`,","`**Authority:** bc-docs main dbc0378 (PR #19); D1=F4 / D5=C2 / D10=14`,"
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/bcf-evidence-schema/bcf-evidence-schema-phase-a4-apply.mjs,438,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,? `Phase A4 ships. Author A4 closeout doc on bc-docs-v3. Phase A5 DBCP authoring is the next separately operator-authorized governance gate.`,? `Phase A4 ships. Author A4 closeout doc on bc-docs. Phase A5 DBCP authoring is the next separately operator-authorized governance gate.`
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/bcf-evidence-schema/bcf-evidence-schema-phase-a4-dry-run.mjs,6,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* Phase A4 DBCP : bc-docs-v3/docs/implementation/bcf-evidence-schema-phase-a4-dbcp.md,* Phase A4 DBCP : bc-docs/docs/implementation/bcf-evidence-schema-phase-a4-dbcp.md
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/bcf-evidence-schema/bcf-evidence-schema-phase-a4-dry-run.mjs,7,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* (merged at bc-docs-v3 main dbc0378 / PR #19) §6 + §7,* (merged at bc-docs main dbc0378 / PR #19) §6 + §7
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/bcf-evidence-schema/bcf-evidence-schema-phase-a4-dry-run.mjs,8,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* Phase A3 + step 20 closeout : bc-docs-v3 main 5757936 (PR #18),* Phase A3 + step 20 closeout : bc-docs main 5757936 (PR #18)
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/bcf-evidence-schema/bcf-evidence-schema-phase-a4-dry-run.mjs,307,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,**Authority:** bc-docs-v3 main dbc0378 (PR #19) §6 + §7; operator D1=F4 / D5=C2 / D10=14,**Authority:** bc-docs main dbc0378 (PR #19) §6 + §7; operator D1=F4 / D5=C2 / D10=14
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/bcf-evidence-schema/bcf-evidence-schema-phase-a4-post-apply.mjs,6,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* Phase A4 DBCP : bc-docs-v3 main dbc0378 (PR #19) §7.4,* Phase A4 DBCP : bc-docs main dbc0378 (PR #19) §7.4
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/bcf-evidence-schema/bcf-evidence-schema-phase-a4-post-apply.mjs,289,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,**Authority:** bc-docs-v3 main dbc0378 (PR #19) §7.4,**Authority:** bc-docs main dbc0378 (PR #19) §7.4
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/bcf-evidence-schema/bcf-evidence-schema-phase-a4-rollback.mjs,6,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* Phase A4 DBCP : bc-docs-v3 main dbc0378 (PR #19) §8,* Phase A4 DBCP : bc-docs main dbc0378 (PR #19) §8
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/bcf-evidence-schema/bcf-evidence-schema-phase-a4-rollback.mjs,395,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,**Authority:** bc-docs-v3 main dbc0378 (PR #19) §8,**Authority:** bc-docs main dbc0378 (PR #19) §8
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/bcf-evidence-schema/bcf-evidence-schema-phase-a5-apply.mjs,6,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* Phase A5 DBCP : bc-docs-v3/docs/implementation/bcf-evidence-schema-phase-a5-dbcp.md,* Phase A5 DBCP : bc-docs/docs/implementation/bcf-evidence-schema-phase-a5-dbcp.md
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/bcf-evidence-schema/bcf-evidence-schema-phase-a5-apply.mjs,7,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* (merged at bc-docs-v3 main 1d631d7 / PR #21),* (merged at bc-docs main 1d631d7 / PR #21)
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/bcf-evidence-schema/bcf-evidence-schema-phase-a5-apply.mjs,521,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,"`**Authority:** bc-docs-v3 main 1d631d7 (PR #21); D1=F1 / D5=INVALIDATE / D10=10`,","`**Authority:** bc-docs main 1d631d7 (PR #21); D1=F1 / D5=INVALIDATE / D10=10`,"
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/bcf-evidence-schema/bcf-evidence-schema-phase-a5-apply.mjs,556,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,? `Phase A5 ships. Author A5 closeout doc on bc-docs-v3. M12 writer SAVEPOINT smoke is a separate post-A5 operator-authorized gate (per D12).`,? `Phase A5 ships. Author A5 closeout doc on bc-docs. M12 writer SAVEPOINT smoke is a separate post-A5 operator-authorized gate (per D12).`
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/bcf-evidence-schema/bcf-evidence-schema-phase-a5-dry-run.mjs,6,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* Phase A5 DBCP : bc-docs-v3/docs/implementation/bcf-evidence-schema-phase-a5-dbcp.md,* Phase A5 DBCP : bc-docs/docs/implementation/bcf-evidence-schema-phase-a5-dbcp.md
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/bcf-evidence-schema/bcf-evidence-schema-phase-a5-dry-run.mjs,7,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* (merged at bc-docs-v3 main 1d631d7 / PR #21) §5 + §6,* (merged at bc-docs main 1d631d7 / PR #21) §5 + §6
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/bcf-evidence-schema/bcf-evidence-schema-phase-a5-dry-run.mjs,8,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* Phase A4 closeout : bc-docs-v3 main 757071a (PR #20),* Phase A4 closeout : bc-docs main 757071a (PR #20)
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/bcf-evidence-schema/bcf-evidence-schema-phase-a5-dry-run.mjs,318,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,**Authority:** bc-docs-v3 main 1d631d7 (PR #21) §5 + §6; operator D1=F1 / D10=10,**Authority:** bc-docs main 1d631d7 (PR #21) §5 + §6; operator D1=F1 / D10=10
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/bcf-evidence-schema/bcf-evidence-schema-phase-a5-post-apply.mjs,6,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* Phase A5 DBCP : bc-docs-v3 main 1d631d7 (PR #21) §6.2,* Phase A5 DBCP : bc-docs main 1d631d7 (PR #21) §6.2
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/bcf-evidence-schema/bcf-evidence-schema-phase-a5-post-apply.mjs,364,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,**Authority:** bc-docs-v3 main 1d631d7 (PR #21) §6.2,**Authority:** bc-docs main 1d631d7 (PR #21) §6.2
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/bcf-evidence-schema/bcf-evidence-schema-phase-a5-rollback.mjs,6,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* Phase A5 DBCP : bc-docs-v3 main 1d631d7 (PR #21) §7,* Phase A5 DBCP : bc-docs main 1d631d7 (PR #21) §7
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/bcf-evidence-schema/bcf-evidence-schema-phase-a5-rollback.mjs,472,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,**Authority:** bc-docs-v3 main 1d631d7 (PR #21) §7,**Authority:** bc-docs main 1d631d7 (PR #21) §7
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/apply-d408-asset-step-d-remaining-3.mjs,6,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* ADR: bc-docs-v3/docs/adrs/ADR-1ce490.md,* ADR: bc-docs/docs/adrs/ADR-1ce490.md
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/apply-d408-asset-step-d-remaining-3.mjs,7,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* Plan: bc-docs-v3/.../2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md,* Plan: bc-docs/.../2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/apply-d408-asset-uplift-step-c.mjs,8,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* ADR: bc-docs-v3/docs/adrs/ADR-1ce490.md,* ADR: bc-docs/docs/adrs/ADR-1ce490.md
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/apply-d408-asset-uplift-step-c.mjs,9,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* Plan: bc-docs-v3/docs/onboarding/metric-work-records/_cross/,* Plan: bc-docs/docs/onboarding/metric-work-records/_cross/
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/apply-d408-correction-required-type-corrections.mjs,7,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* ADR: bc-docs-v3/docs/adrs/ADR-1ce490.md,* ADR: bc-docs/docs/adrs/ADR-1ce490.md
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/apply-d408-correction-required-type-corrections.mjs,8,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* Plan: bc-docs-v3/docs/onboarding/metric-work-records/_cross/2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md,* Plan: bc-docs/docs/onboarding/metric-work-records/_cross/2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/apply-d408-iso-xchg-rate-admit-from-correction-required.mjs,8,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* Plan: bc-docs-v3/.../2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md,* Plan: bc-docs/.../2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/apply-d408-iso-xchg-rate-admit-from-correction-required.mjs,9,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* Design: bc-docs-v3@2c457a8,* Design: bc-docs@2c457a8
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/apply-d408-iso-xchg-rate-governed-uplift.mjs,7,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* Plan: bc-docs-v3/.../2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md,* Plan: bc-docs/.../2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/apply-d409-intangible-asset-first-apply.mjs,6,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,"* Scope: bc-docs-v3@a9bf375 (broad CC, narrow first apply)","* Scope: bc-docs@a9bf375 (broad CC, narrow first apply)"
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/apply-d409-intangible-asset-first-apply.mjs,291,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,"md.push(`- **Scope:** bc-docs-v3@a9bf375 (broad CC, narrow first apply)`);","md.push(`- **Scope:** bc-docs@a9bf375 (broad CC, narrow first apply)`);"
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d408-asset-uplift-evidence-packet.mjs,7,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* ADR: bc-docs-v3/docs/adrs/ADR-1ce490.md,* ADR: bc-docs/docs/adrs/ADR-1ce490.md
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d408-asset-uplift-evidence-packet.mjs,8,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* Plan: bc-docs-v3/docs/onboarding/metric-work-records/_cross/,* Plan: bc-docs/docs/onboarding/metric-work-records/_cross/
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d408-asset-uplift-evidence-packet.mjs,10,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* §11b sub-cohort A1 lock: bc-docs-v3@2d8a544,* §11b sub-cohort A1 lock: bc-docs@2d8a544
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d408-asset-uplift-evidence-packet.mjs,70,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,const PLAN_PATH = 'bc-docs-v3/docs/onboarding/metric-work-records/_cross/2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md';,const PLAN_PATH = 'bc-docs/docs/onboarding/metric-work-records/_cross/2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md';
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d408-correction-required-review-packet.mjs,7,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* ADR: bc-docs-v3/docs/adrs/ADR-1ce490.md,* ADR: bc-docs/docs/adrs/ADR-1ce490.md
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d408-correction-required-review-packet.mjs,8,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* Plan: bc-docs-v3/docs/onboarding/metric-work-records/_cross/,* Plan: bc-docs/docs/onboarding/metric-work-records/_cross/
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d408-correction-required-review-packet.mjs,59,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,const ADR_PATH = 'bc-docs-v3/docs/adrs/ADR-1ce490.md';,const ADR_PATH = 'bc-docs/docs/adrs/ADR-1ce490.md';
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d408-correction-required-review-packet.mjs,60,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,const PLAN_PATH = 'bc-docs-v3/docs/onboarding/metric-work-records/_cross/2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md';,const PLAN_PATH = 'bc-docs/docs/onboarding/metric-work-records/_cross/2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md';
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d408-iso-xchg-rate-evidence-packet.mjs,7,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* ADR: bc-docs-v3/docs/adrs/ADR-1ce490.md,* ADR: bc-docs/docs/adrs/ADR-1ce490.md
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d408-iso-xchg-rate-evidence-packet.mjs,8,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* Plan: bc-docs-v3/.../2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md,* Plan: bc-docs/.../2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d408-iso-xchg-rate-evidence-packet.mjs,46,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,const PLAN_PATH = 'bc-docs-v3/docs/onboarding/metric-work-records/_cross/2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md';,const PLAN_PATH = 'bc-docs/docs/onboarding/metric-work-records/_cross/2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md';
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d409-asset-batch2-source-family-packet.mjs,6,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,"* Modeling: bc-docs-v3@400e1d1 (modeling policy v0.1, hybrid generic-first)","* Modeling: bc-docs@400e1d1 (modeling policy v0.1, hybrid generic-first)"
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d409-asset-batch2-source-family-packet.mjs,451,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,o.push(`- **Modeling policy:** bc-docs-v3@400e1d1`);,o.push(`- **Modeling policy:** bc-docs@400e1d1`);
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d409-asset-orphan-cf-batch1-packet.mjs,6,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* Modeling: bc-docs-v3@400e1d1 (D409 modeling policy v0.1),* Modeling: bc-docs@400e1d1 (D409 modeling policy v0.1)
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d409-asset-orphan-cf-batch1-packet.mjs,493,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,o.push(`- **Modeling policy:** bc-docs-v3@400e1d1`);,o.push(`- **Modeling policy:** bc-docs@400e1d1`);
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d409-cc-credit-generic-bf-admission-rebind-packet.mjs,5,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,"* Translates the D409 credit-facility modeling policy (bc-docs-v3@400e1d1,","* Translates the D409 credit-facility modeling policy (bc-docs@400e1d1,"
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d409-cc-credit-generic-bf-admission-rebind-packet.mjs,14,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,"* - Modeling policy v0.1 (bc-docs-v3@400e1d1, SES-a51816)","* - Modeling policy v0.1 (bc-docs@400e1d1, SES-a51816)"
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d409-cc-credit-generic-bf-admission-rebind-packet.mjs,40,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,const SOP_PATH = 'bc-docs-v3/docs/onboarding/metric-work-records/_cross/2026-05-17-d409-bf-bo-catalog-expansion-factory-sop.md';,const SOP_PATH = 'bc-docs/docs/onboarding/metric-work-records/_cross/2026-05-17-d409-bf-bo-catalog-expansion-factory-sop.md';
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d409-cc-credit-generic-bf-admission-rebind-packet.mjs,41,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,const POLICY_PATH = 'bc-docs-v3/docs/onboarding/metric-work-records/_cross/2026-05-17-d409-credit-facility-modeling-policy.md';,const POLICY_PATH = 'bc-docs/docs/onboarding/metric-work-records/_cross/2026-05-17-d409-credit-facility-modeling-policy.md';
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d409-cc-credit-generic-bf-admission-rebind-packet.mjs,568,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,"o.push(`- **Predecessors:** Pilot 1 (bc-core@49eec7c), Pilot 1A (bc-core@4a446a9), Pilot 1B (bc-core@76dda90), Modeling Policy (bc-docs-v3@400e1d1)`);","o.push(`- **Predecessors:** Pilot 1 (bc-core@49eec7c), Pilot 1A (bc-core@4a446a9), Pilot 1B (bc-core@76dda90), Modeling Policy (bc-docs@400e1d1)`);"
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d409-cc-credit-orphan-cf-packet.mjs,9,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* ADR (D409): bc-docs-v3/docs/adrs/ADR-b8ec00.md,* ADR (D409): bc-docs/docs/adrs/ADR-b8ec00.md
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d409-cc-credit-orphan-cf-packet.mjs,10,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* SOP: bc-docs-v3/docs/onboarding/metric-work-records/_cross/,* SOP: bc-docs/docs/onboarding/metric-work-records/_cross/
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d409-cc-credit-orphan-cf-packet.mjs,12,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* Scaffold: bc-docs-v3/docs/onboarding/metric-work-records/_cross/,* Scaffold: bc-docs/docs/onboarding/metric-work-records/_cross/
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d409-cc-credit-orphan-cf-packet.mjs,48,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,const SOP_PATH = 'bc-docs-v3/docs/onboarding/metric-work-records/_cross/2026-05-17-d409-bf-bo-catalog-expansion-factory-sop.md';,const SOP_PATH = 'bc-docs/docs/onboarding/metric-work-records/_cross/2026-05-17-d409-bf-bo-catalog-expansion-factory-sop.md';
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d409-cc-credit-orphan-cf-packet.mjs,49,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,const SCAFFOLD_PATH = 'bc-docs-v3/docs/onboarding/metric-work-records/_cross/2026-05-17-d409-agent-prompt-scaffold.md';,const SCAFFOLD_PATH = 'bc-docs/docs/onboarding/metric-work-records/_cross/2026-05-17-d409-agent-prompt-scaffold.md';
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d409-cc-credit-remaining-evidence-batch-packet.mjs,6,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* Closeout: bc-docs-v3@ab0f035 (Pilot 1 cc__credit),* Closeout: bc-docs@ab0f035 (Pilot 1 cc__credit)
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d409-cc-credit-remaining-evidence-batch-packet.mjs,7,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,* Modeling: bc-docs-v3@400e1d1 (credit-facility modeling policy v0.1),* Modeling: bc-docs@400e1d1 (credit-facility modeling policy v0.1)
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d409-cc-credit-remaining-evidence-batch-packet.mjs,38,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,const SOP_PATH = 'bc-docs-v3/docs/onboarding/metric-work-records/_cross/2026-05-17-d409-bf-bo-catalog-expansion-factory-sop.md';,const SOP_PATH = 'bc-docs/docs/onboarding/metric-work-records/_cross/2026-05-17-d409-bf-bo-catalog-expansion-factory-sop.md';
external_repo,bc-core-runtime,bc-core-runtime/scripts/archive/decision-runs-2026/build-d409-cc-credit-remaining-evidence-batch-packet.mjs,39,preserve_historical_provenance,bc-docs-v3,bc-docs,other,Historical code/comment provenance; keep unless a maintainer confirms it is an operational pointer.,const POLICY_PATH = 'bc-docs-v3/docs/onboarding/metric-work-records/_cross/2026-05-17-d409-credit-facility-modeling-policy.md';,const POLICY_PATH = 'bc-docs/docs/onboarding/metric-work-records/_cross/2026-05-17-d409-credit-facility-modeling-policy.md';
